year;origin;destination;
1993;bol;mus;
1993;bol;mwi;
1993;bol;mys;
1993;bol;ncl;
1993;bol;nga;
1993;bol;nic;
1993;bol;nld;
1993;bol;nor;
1993;bol;nru;
1993;bol;nzl;
1993;bol;omn;
1993;bol;pak;
1993;bol;pan;
1993;bol;pcn;
1993;bol;per;
1993;bol;phl;
1993;bol;pol;
1993;bol;prk;
1993;bol;prt;
1993;bol;pry;
1993;bol;pyf;
1993;bol;qat;
1993;bol;reu;
1993;bol;rou;
1993;bol;rus;
1993;bol;sau;
1993;bol;sen;
1993;bol;sgp;
1993;bol;shn;
1993;bol;slv;
1993;bol;stp;
1993;bol;svk;
1993;bol;svn;
1993;bol;swe;
1993;bol;syr;
1993;bol;tcd;
1993;bol;tha;
1993;bol;tkl;
1993;bol;tur;
1993;bol;ury;
1993;bol;usa;
1993;bol;vct;
1993;bol;ven;
1993;bol;vgb;
1993;bol;vnm;
1993;bol;yem;
1993;bol;zaf;
1993;bra;abw;
1993;bra;afg;
1993;bra;ago;
1993;bra;aia;
1993;bra;and;
1993;bra;ant;
1993;bra;are;
1993;bra;arg;
1993;bra;atg;
1993;bra;aus;
1993;bra;aut;
1993;bra;bdi;
1993;bra;bel;
1993;bra;ben;
1993;bra;bfa;
1993;bra;bgd;
1993;bra;bgr;
1993;bra;bhr;
1993;bra;bhs;
1993;bra;blr;
1993;bra;blz;
1993;bra;bmu;
1993;bra;bol;
1993;bra;brb;
1993;bra;brn;
1993;bra;caf;
1993;bra;can;
1993;bra;che;
1993;bra;chl;
1993;bra;chn;
1993;bra;civ;
1993;bra;cmr;
1993;bra;cod;
1993;bra;cog;
1993;bra;col;
1993;bra;com;
1993;bra;cpv;
1993;bra;cri;
1993;bra;cub;
1993;bra;cym;
1993;bra;cyp;
1993;bra;cze;
1993;bra;deu;
1993;bra;dji;
1993;bra;dma;
1993;bra;dnk;
1993;bra;dom;
1993;bra;dza;
1993;bra;ecu;
1993;bra;egy;
1993;bra;esh;
1993;bra;esp;
1993;bra;est;
1993;bra;eth;
1993;bra;fin;
1993;bra;fji;
1993;bra;fra;
1993;bra;fro;
1993;bra;gab;
1993;bra;gbr;
1993;bra;gha;
1993;bra;gib;
1993;bra;gin;
1993;bra;glp;
1993;bra;gmb;
1993;bra;gnb;
1993;bra;gnq;
1993;bra;grc;
1993;bra;grd;
1993;bra;grl;
1993;bra;gtm;
1993;bra;guf;
1993;bra;guy;
1993;bra;hkg;
1993;bra;hnd;
1993;bra;hrv;
1993;bra;hti;
1993;bra;hun;
1993;bra;idn;
1993;bra;ind;
1993;bra;irl;
1993;bra;irn;
1993;bra;irq;
1993;bra;isl;
1993;bra;isr;
1993;bra;ita;
1993;bra;jam;
1993;bra;jor;
1993;bra;jpn;
1993;bra;kaz;
1993;bra;ken;
1993;bra;kna;
1993;bra;kor;
1993;bra;kwt;
1993;bra;lao;
1993;bra;lbn;
1993;bra;lbr;
1993;bra;lby;
1993;bra;lca;
1993;bra;lka;
1993;bra;lva;
1993;bra;mac;
1993;bra;mar;
1993;bra;mdg;
1993;bra;mex;
1993;bra;mli;
1993;bra;mlt;
1993;bra;mmr;
1993;bra;moz;
1993;bra;mrt;
1993;bra;msr;
1993;bra;mtq;
1993;bra;mus;
1993;bra;mwi;
1993;bra;mys;
1993;bra;ncl;
1993;bra;ner;
1993;bra;nga;
1993;bra;nic;
1993;bra;nld;
1993;bra;nor;
1993;bra;npl;
1993;bra;nzl;
1993;bra;omn;
1993;bra;pak;
1993;bra;pan;
1993;bra;per;
1993;bra;phl;
1993;bra;png;
1993;bra;pol;
1993;bra;prk;
1993;bra;prt;
1993;bra;pry;
1993;bra;pyf;
1993;bra;qat;
1993;bra;reu;
1993;bra;rou;
1993;bra;rus;
1993;bra;rwa;
1993;bra;sau;
1993;bra;scg;
1993;bra;sdn;
1993;bra;sen;
1993;bra;sgp;
1993;bra;shn;
1993;bra;sle;
1993;bra;slv;
1993;bra;som;
1993;bra;stp;
1993;bra;sur;
1993;bra;svk;
1993;bra;svn;
1993;bra;swe;
1993;bra;syc;
1993;bra;syr;
1993;bra;tca;
1993;bra;tcd;
1993;bra;tgo;
1993;bra;tha;
1993;bra;tto;
1993;bra;tun;
1993;bra;tur;
1993;bra;tza;
1993;bra;uga;
1993;bra;ukr;
1993;bra;ury;
1993;bra;usa;
1993;bra;uzb;
1993;bra;vct;
1993;bra;ven;
1993;bra;vgb;
1993;bra;vnm;
1993;bra;vut;
1993;bra;wlf;
1993;bra;yem;
1993;bra;zaf;
1993;bra;zmb;
1993;bra;zwe;
1993;can;afg;
1993;can;ago;
1993;can;aia;
1993;can;alb;
1993;can;ant;
1993;can;are;
1993;can;arg;
1993;can;arm;
1993;can;atf;
1993;can;atg;
1993;can;aus;
1993;can;aut;
1993;can;aze;
1993;can;bdi;
1993;can;bel;
1993;can;ben;
1993;can;bfa;
1993;can;bgd;
1993;can;bgr;
1993;can;bhr;
1993;can;bhs;
1993;can;blr;
1993;can;blz;
1993;can;bmu;
1993;can;bol;
1993;can;bra;
1993;can;brb;
1993;can;brn;
1993;can;btn;
1993;can;caf;
1993;can;cck;
1993;can;che;
1993;can;chl;
1993;can;chn;
1993;can;civ;
1993;can;cmr;
1993;can;cod;
1993;can;cog;
1993;can;cok;
1993;can;col;
1993;can;com;
1993;can;cpv;
1993;can;cri;
1993;can;cub;
1993;can;cym;
1993;can;cyp;
1993;can;cze;
1993;can;deu;
1993;can;dji;
1993;can;dma;
1993;can;dnk;
1993;can;dom;
1993;can;dza;
1993;can;ecu;
1993;can;egy;
1993;can;esp;
1993;can;est;
1993;can;eth;
1993;can;fin;
1993;can;fji;
1993;can;fra;
1993;can;fro;
1993;can;gab;
1993;can;gbr;
1993;can;geo;
1993;can;gha;
1993;can;gib;
1993;can;gin;
1993;can;glp;
1993;can;gmb;
1993;can;gnb;
1993;can;gnq;
1993;can;grc;
1993;can;grd;
1993;can;grl;
1993;can;gtm;
1993;can;guf;
1993;can;guy;
1993;can;hkg;
1993;can;hnd;
1993;can;hrv;
1993;can;hti;
1993;can;hun;
1993;can;idn;
1993;can;ind;
1993;can;irl;
1993;can;irn;
1993;can;irq;
1993;can;isl;
1993;can;isr;
1993;can;ita;
1993;can;jam;
1993;can;jor;
1993;can;jpn;
1993;can;kaz;
1993;can;ken;
1993;can;kgz;
1993;can;khm;
1993;can;kir;
1993;can;kna;
1993;can;kor;
1993;can;kwt;
1993;can;lao;
1993;can;lbn;
1993;can;lbr;
1993;can;lby;
1993;can;lca;
1993;can;lka;
1993;can;ltu;
1993;can;lva;
1993;can;mac;
1993;can;mar;
1993;can;mda;
1993;can;mdg;
1993;can;mdv;
1993;can;mex;
1993;can;mli;
1993;can;mlt;
1993;can;mmr;
1993;can;moz;
1993;can;mrt;
1993;can;msr;
1993;can;mtq;
1993;can;mus;
1993;can;mwi;
1993;can;mys;
1993;can;ncl;
1993;can;ner;
1993;can;nfk;
1993;can;nga;
1993;can;nic;
1993;can;niu;
1993;can;nld;
1993;can;nor;
1993;can;npl;
1993;can;nru;
1993;can;nzl;
1993;can;omn;
1993;can;pak;
1993;can;pan;
1993;can;pcn;
1993;can;per;
1993;can;phl;
1993;can;png;
1993;can;pol;
1993;can;prk;
1993;can;prt;
1993;can;pry;
1993;can;pyf;
1993;can;qat;
1993;can;reu;
1993;can;rou;
1993;can;rus;
1993;can;rwa;
1993;can;sau;
1993;can;scg;
1993;can;sdn;
1993;can;sen;
1993;can;sgp;
1993;can;shn;
1993;can;slb;
1993;can;sle;
1993;can;slv;
1993;can;som;
1993;can;spm;
1993;can;stp;
1993;can;sur;
1993;can;svn;
1993;can;swe;
1993;can;syc;
1993;can;syr;
1993;can;tca;
1993;can;tcd;
1993;can;tgo;
1993;can;tha;
1993;can;tjk;
1993;can;tkl;
1993;can;tkm;
1993;can;ton;
1993;can;tto;
1993;can;tun;
1993;can;tur;
1993;can;tza;
1993;can;uga;
1993;can;ukr;
1993;can;ury;
1993;can;usa;
1993;can;uzb;
1993;can;vct;
1993;can;ven;
1993;can;vgb;
1993;can;vnm;
1993;can;vut;
1993;can;wlf;
1993;can;wsm;
1993;can;yem;
1993;can;zaf;
1993;can;zmb;
1993;can;zwe;
1993;che;afg;
1993;che;ago;
1993;che;alb;
1993;che;and;
1993;che;ant;
1993;che;are;
1993;che;arg;
1993;che;arm;
1993;che;atg;
1993;che;aus;
1993;che;aut;
1993;che;aze;
1993;che;bdi;
1993;che;bel;
1993;che;ben;
1993;che;bfa;
1993;che;bgd;
1993;che;bgr;
1993;che;bhr;
1993;che;bhs;
1993;che;bih;
1993;che;blr;
1993;che;blz;
1993;che;bmu;
1993;che;bol;
1993;che;bra;
1993;che;brb;
1993;che;brn;
1993;che;btn;
1993;che;caf;
1993;che;can;
1993;che;chl;
1993;che;chn;
1993;che;civ;
1993;che;cmr;
1993;che;cod;
1993;che;cog;
1993;che;col;
1993;che;com;
1993;che;cpv;
1993;che;cri;
1993;che;cub;
1993;che;cym;
1993;che;cyp;
1993;che;cze;
1993;che;deu;
1993;che;dji;
1993;che;dma;
1993;che;dnk;
1993;che;dom;
1993;che;dza;
1993;che;ecu;
1993;che;egy;
1993;che;esp;
1993;che;est;
1993;che;eth;
1993;che;fin;
1993;che;fji;
1993;che;flk;
1993;che;fra;
1993;che;fro;
1993;che;gab;
1993;che;gbr;
1993;che;geo;
1993;che;gha;
1993;che;gib;
1993;che;gin;
1993;che;glp;
1993;che;gmb;
1993;che;gnb;
1993;che;gnq;
1993;che;grc;
1993;che;grd;
1993;che;grl;
1993;che;gtm;
1993;che;guf;
1993;che;guy;
1993;che;hkg;
1993;che;hnd;
1993;che;hrv;
1993;che;hti;
1993;che;hun;
1993;che;idn;
1993;che;ind;
1993;che;irl;
1993;che;irn;
1993;che;irq;
1993;che;isl;
1993;che;isr;
1993;che;ita;
1993;che;jam;
1993;che;jor;
1993;che;jpn;
1993;che;kaz;
1993;che;ken;
1993;che;kgz;
1993;che;khm;
1993;che;kir;
1993;che;kna;
1993;che;kor;
1993;che;kwt;
1993;che;lao;
1993;che;lbn;
1993;che;lbr;
1993;che;lby;
1993;che;lca;
1993;che;lka;
1993;che;ltu;
1993;che;lva;
1993;che;mac;
1993;che;mar;
1993;che;mda;
1993;che;mdg;
1993;che;mdv;
1993;che;mex;
1993;che;mkd;
1993;che;mli;
1993;che;mlt;
1993;che;mmr;
1993;che;mng;
1993;che;moz;
1993;che;mrt;
1993;che;msr;
1993;che;mtq;
1993;che;mus;
1993;che;mwi;
1993;che;mys;
1993;che;ncl;
1993;che;ner;
1993;che;nga;
1993;che;nic;
1993;che;nld;
1993;che;nor;
1993;che;npl;
1993;che;nru;
1993;che;nzl;
1993;che;omn;
1993;che;pak;
1993;che;pan;
1993;che;pcn;
1993;che;per;
1993;che;phl;
1993;che;png;
1993;che;pol;
1993;che;prk;
1993;che;prt;
1993;che;pry;
1993;che;qat;
1993;che;reu;
1993;che;rou;
1993;che;rus;
1993;che;rwa;
1993;che;sau;
1993;che;scg;
1993;che;sdn;
1993;che;sen;
1993;che;sgp;
1993;che;shn;
1993;che;slb;
1993;che;sle;
1993;che;slv;
1993;che;som;
1993;che;spm;
1993;che;stp;
1993;che;sur;
1993;che;svk;
1993;che;svn;
1993;che;swe;
1993;che;syc;
1993;che;syr;
1993;che;tca;
1993;che;tcd;
1993;che;tgo;
1993;che;tha;
1993;che;tjk;
1993;che;tkm;
1993;che;ton;
1993;che;tto;
1993;che;tun;
1993;che;tur;
1993;che;tuv;
1993;che;tza;
1993;che;uga;
1993;che;ukr;
1993;che;ury;
1993;che;usa;
1993;che;uzb;
1993;che;vct;
1993;che;ven;
1993;che;vgb;
1993;che;vnm;
1993;che;vut;
1993;che;wsm;
1993;che;yem;
1993;che;zaf;
1993;che;zmb;
1993;che;zwe;
1993;chl;afg;
1993;chl;ago;
1993;chl;alb;
1993;chl;and;
1993;chl;ant;
1993;chl;are;
1993;chl;arg;
1993;chl;aus;
1993;chl;aut;
1993;chl;bdi;
1993;chl;bel;
1993;chl;bgd;
1993;chl;bgr;
1993;chl;bhr;
1993;chl;bhs;
1993;chl;blz;
1993;chl;bol;
1993;chl;bra;
1993;chl;brb;
1993;chl;brn;
1993;chl;can;
1993;chl;che;
1993;chl;chn;
1993;chl;civ;
1993;chl;col;
1993;chl;cri;
1993;chl;cub;
1993;chl;cyp;
1993;chl;cze;
1993;chl;deu;
1993;chl;dma;
1993;chl;dnk;
1993;chl;dom;
1993;chl;dza;
1993;chl;ecu;
1993;chl;egy;
1993;chl;esp;
1993;chl;fin;
1993;chl;fji;
1993;chl;fra;
1993;chl;fro;
1993;chl;gab;
1993;chl;gbr;
1993;chl;gha;
1993;chl;glp;
1993;chl;gnq;
1993;chl;grc;
1993;chl;grl;
1993;chl;gtm;
1993;chl;guf;
1993;chl;guy;
1993;chl;hkg;
1993;chl;hnd;
1993;chl;hrv;
1993;chl;hti;
1993;chl;hun;
1993;chl;idn;
1993;chl;ind;
1993;chl;irl;
1993;chl;irn;
1993;chl;isl;
1993;chl;isr;
1993;chl;ita;
1993;chl;jam;
1993;chl;jor;
1993;chl;jpn;
1993;chl;ken;
1993;chl;kor;
1993;chl;kwt;
1993;chl;lao;
1993;chl;lbn;
1993;chl;lby;
1993;chl;lca;
1993;chl;lka;
1993;chl;mac;
1993;chl;mar;
1993;chl;mdg;
1993;chl;mex;
1993;chl;mli;
1993;chl;mlt;
1993;chl;mng;
1993;chl;mtq;
1993;chl;mus;
1993;chl;mys;
1993;chl;nga;
1993;chl;nic;
1993;chl;nld;
1993;chl;nor;
1993;chl;npl;
1993;chl;nru;
1993;chl;nzl;
1993;chl;omn;
1993;chl;pak;
1993;chl;pan;
1993;chl;per;
1993;chl;phl;
1993;chl;pol;
1993;chl;prk;
1993;chl;prt;
1993;chl;pry;
1993;chl;qat;
1993;chl;reu;
1993;chl;rou;
1993;chl;rus;
1993;chl;sau;
1993;chl;scg;
1993;chl;sdn;
1993;chl;sen;
1993;chl;sgp;
1993;chl;slv;
1993;chl;svn;
1993;chl;swe;
1993;chl;syr;
1993;chl;tgo;
1993;chl;tha;
1993;chl;tto;
1993;chl;tun;
1993;chl;tur;
1993;chl;tza;
1993;chl;uga;
1993;chl;ury;
1993;chl;usa;
1993;chl;ven;
1993;chl;vnm;
1993;chl;vut;
1993;chl;wsm;
1993;chl;yem;
1993;chl;zaf;
1993;chl;zmb;
1993;chl;zwe;
1993;chn;abw;
1993;chn;afg;
1993;chn;ago;
1993;chn;alb;
1993;chn;and;
1993;chn;ant;
1993;chn;are;
1993;chn;arg;
1993;chn;arm;
1993;chn;atg;
1993;chn;aus;
1993;chn;aut;
1993;chn;aze;
1993;chn;bdi;
1993;chn;bel;
1993;chn;ben;
1993;chn;bfa;
1993;chn;bgd;
1993;chn;bgr;
1993;chn;bhr;
1993;chn;bhs;
1993;chn;bih;
1993;chn;blr;
1993;chn;blz;
1993;chn;bmu;
1993;chn;bol;
1993;chn;bra;
1993;chn;brb;
1993;chn;brn;
1993;chn;btn;
1993;chn;caf;
1993;chn;can;
1993;chn;che;
1993;chn;chl;
1993;chn;civ;
1993;chn;cmr;
1993;chn;cod;
1993;chn;cog;
1993;chn;cok;
1993;chn;col;
1993;chn;com;
1993;chn;cpv;
1993;chn;cri;
1993;chn;cub;
1993;chn;cym;
1993;chn;cyp;
1993;chn;cze;
1993;chn;deu;
1993;chn;dji;
1993;chn;dma;
1993;chn;dnk;
1993;chn;dom;
1993;chn;dza;
1993;chn;ecu;
1993;chn;egy;
1993;chn;esh;
1993;chn;esp;
1993;chn;est;
1993;chn;eth;
1993;chn;fin;
1993;chn;fji;
1993;chn;fra;
1993;chn;fro;
1993;chn;fsm;
1993;chn;gab;
1993;chn;gbr;
1993;chn;geo;
1993;chn;gha;
1993;chn;gib;
1993;chn;gin;
1993;chn;glp;
1993;chn;gmb;
1993;chn;gnb;
1993;chn;gnq;
1993;chn;grc;
1993;chn;grd;
1993;chn;grl;
1993;chn;gtm;
1993;chn;guf;
1993;chn;guy;
1993;chn;hkg;
1993;chn;hnd;
1993;chn;hrv;
1993;chn;hti;
1993;chn;hun;
1993;chn;idn;
1993;chn;ind;
1993;chn;irl;
1993;chn;irn;
1993;chn;irq;
1993;chn;isl;
1993;chn;isr;
1993;chn;ita;
1993;chn;jam;
1993;chn;jor;
1993;chn;jpn;
1993;chn;kaz;
1993;chn;ken;
1993;chn;kgz;
1993;chn;khm;
1993;chn;kir;
1993;chn;kna;
1993;chn;kor;
1993;chn;kwt;
1993;chn;lao;
1993;chn;lbn;
1993;chn;lbr;
1993;chn;lby;
1993;chn;lca;
1993;chn;lka;
1993;chn;ltu;
1993;chn;lva;
1993;chn;mac;
1993;chn;mar;
1993;chn;mda;
1993;chn;mdg;
1993;chn;mdv;
1993;chn;mex;
1993;chn;mhl;
1993;chn;mkd;
1993;chn;mli;
1993;chn;mlt;
1993;chn;mmr;
1993;chn;mng;
1993;chn;moz;
1993;chn;mrt;
1993;chn;msr;
1993;chn;mtq;
1993;chn;mus;
1993;chn;mwi;
1993;chn;mys;
1993;chn;ncl;
1993;chn;ner;
1993;chn;nfk;
1993;chn;nga;
1993;chn;nic;
1993;chn;nld;
1993;chn;nor;
1993;chn;npl;
1993;chn;nru;
1993;chn;nzl;
1993;chn;omn;
1993;chn;pak;
1993;chn;pan;
1993;chn;per;
1993;chn;phl;
1993;chn;png;
1993;chn;pol;
1993;chn;prk;
1993;chn;prt;
1993;chn;pry;
1993;chn;pyf;
1993;chn;qat;
1993;chn;reu;
1993;chn;rou;
1993;chn;rus;
1993;chn;rwa;
1993;chn;sau;
1993;chn;scg;
1993;chn;sdn;
1993;chn;sen;
1993;chn;sgp;
1993;chn;slb;
1993;chn;sle;
1993;chn;slv;
1993;chn;som;
1993;chn;stp;
1993;chn;sur;
1993;chn;svk;
1993;chn;svn;
1993;chn;swe;
1993;chn;syc;
1993;chn;syr;
1993;chn;tca;
1993;chn;tcd;
1993;chn;tgo;
1993;chn;tha;
1993;chn;tjk;
1993;chn;tkm;
1993;chn;ton;
1993;chn;tto;
1993;chn;tun;
1993;chn;tur;
1993;chn;tuv;
1993;chn;tza;
1993;chn;uga;
1993;chn;ukr;
1993;chn;ury;
1993;chn;usa;
1993;chn;uzb;
1993;chn;vct;
1993;chn;ven;
1993;chn;vgb;
1993;chn;vnm;
1993;chn;vut;
1993;chn;wsm;
1993;chn;yem;
1993;chn;zaf;
1993;chn;zmb;
1993;chn;zwe;
1993;civ;are;
1993;civ;arg;
1993;civ;aus;
1993;civ;aut;
1993;civ;bel;
1993;civ;bra;
1993;civ;can;
1993;civ;che;
1993;civ;chl;
1993;civ;chn;
1993;civ;col;
1993;civ;cyp;
1993;civ;cze;
1993;civ;deu;
1993;civ;dnk;
1993;civ;dza;
1993;civ;ecu;
1993;civ;egy;
1993;civ;esp;
1993;civ;fin;
1993;civ;fra;
1993;civ;fro;
1993;civ;gab;
1993;civ;gbr;
1993;civ;glp;
1993;civ;grc;
1993;civ;guf;
1993;civ;hkg;
1993;civ;hrv;
1993;civ;hun;
1993;civ;idn;
1993;civ;ind;
1993;civ;irl;
1993;civ;isl;
1993;civ;isr;
1993;civ;ita;
1993;civ;jam;
1993;civ;jpn;
1993;civ;kor;
1993;civ;kwt;
1993;civ;lka;
1993;civ;mar;
1993;civ;mex;
1993;civ;mlt;
1993;civ;mtq;
1993;civ;mus;
1993;civ;mys;
1993;civ;nld;
1993;civ;nor;
1993;civ;nzl;
1993;civ;omn;
1993;civ;pak;
1993;civ;phl;
1993;civ;pol;
1993;civ;prt;
1993;civ;qat;
1993;civ;reu;
1993;civ;rou;
1993;civ;sau;
1993;civ;sgp;
1993;civ;svn;
1993;civ;swe;
1993;civ;tha;
1993;civ;tun;
1993;civ;tur;
1993;civ;usa;
1993;civ;ven;
1993;civ;zaf;
1993;civ;zwe;
1993;cmr;are;
1993;cmr;arg;
1993;cmr;aus;
1993;cmr;aut;
1993;cmr;bel;
1993;cmr;bol;
1993;cmr;bra;
1993;cmr;can;
1993;cmr;che;
1993;cmr;chn;
1993;cmr;col;
1993;cmr;cze;
1993;cmr;deu;
1993;cmr;dnk;
1993;cmr;dza;
1993;cmr;egy;
1993;cmr;esp;
1993;cmr;fin;
1993;cmr;fra;
1993;cmr;gab;
1993;cmr;gbr;
1993;cmr;glp;
1993;cmr;grc;
1993;cmr;grl;
1993;cmr;hkg;
1993;cmr;hrv;
1993;cmr;hun;
1993;cmr;idn;
1993;cmr;ind;
1993;cmr;irl;
1993;cmr;isl;
1993;cmr;isr;
1993;cmr;ita;
1993;cmr;jpn;
1993;cmr;kor;
1993;cmr;mar;
1993;cmr;mex;
1993;cmr;mlt;
1993;cmr;mtq;
1993;cmr;mus;
1993;cmr;mys;
1993;cmr;nld;
1993;cmr;nor;
1993;cmr;nzl;
1993;cmr;pak;
1993;cmr;per;
1993;cmr;phl;
1993;cmr;pol;
1993;cmr;prt;
1993;cmr;reu;
1993;cmr;rou;
1993;cmr;sau;
1993;cmr;sgp;
1993;cmr;svn;
1993;cmr;swe;
1993;cmr;tha;
1993;cmr;tto;
1993;cmr;tun;
1993;cmr;tur;
1993;cmr;ury;
1993;cmr;usa;
1993;cmr;zaf;
1993;cog;arg;
1993;cog;aus;
1993;cog;aut;
1993;cog;bel;
1993;cog;ben;
1993;cog;bra;
1993;cog;caf;
1993;cog;can;
1993;cog;che;
1993;cog;chn;
1993;cog;col;
1993;cog;cyp;
1993;cog;cze;
1993;cog;deu;
1993;cog;dnk;
1993;cog;dza;
1993;cog;egy;
1993;cog;esp;
1993;cog;fin;
1993;cog;fra;
1993;cog;gab;
1993;cog;gbr;
1993;cog;grc;
1993;cog;hkg;
1993;cog;hnd;
1993;cog;hrv;
1993;cog;hun;
1993;cog;idn;
1993;cog;ind;
1993;cog;irl;
1993;cog;isr;
1993;cog;ita;
1993;cog;jam;
1993;cog;jpn;
1993;cog;kor;
1993;cog;mar;
1993;cog;mex;
1993;cog;mus;
1993;cog;mys;
1993;cog;nld;
1993;cog;nor;
1993;cog;phl;
1993;cog;pol;
1993;cog;prt;
1993;cog;reu;
1993;cog;sau;
1993;cog;sen;
1993;cog;svn;
1993;cog;swe;
1993;cog;tha;
1993;cog;tun;
1993;cog;tur;
1993;cog;ury;
1993;cog;usa;
1993;cog;zaf;
1993;cog;zwe;
1993;col;abw;
1993;col;afg;
1993;col;aia;
1993;col;alb;
1993;col;and;
1993;col;ant;
1993;col;are;
1993;col;arg;
1993;col;arm;
1993;col;atg;
1993;col;aus;
1993;col;aut;
1993;col;bdi;
1993;col;bel;
1993;col;ben;
1993;col;bfa;
1993;col;bgd;
1993;col;bgr;
1993;col;bhr;
1993;col;bhs;
1993;col;blz;
1993;col;bmu;
1993;col;bol;
1993;col;bra;
1993;col;brb;
1993;col;brn;
1993;col;btn;
1993;col;caf;
1993;col;can;
1993;col;che;
1993;col;chl;
1993;col;chn;
1993;col;civ;
1993;col;cmr;
1993;col;cod;
1993;col;cog;
1993;col;cok;
1993;col;com;
1993;col;cpv;
1993;col;cri;
1993;col;cub;
1993;col;cxr;
1993;col;cym;
1993;col;cyp;
1993;col;cze;
1993;col;deu;
1993;col;dma;
1993;col;dnk;
1993;col;dom;
1993;col;dza;
1993;col;ecu;
1993;col;egy;
1993;col;esp;
1993;col;est;
1993;col;eth;
1993;col;fin;
1993;col;fji;
1993;col;fra;
1993;col;fro;
1993;col;gab;
1993;col;gbr;
1993;col;geo;
1993;col;gha;
1993;col;gib;
1993;col;gin;
1993;col;glp;
1993;col;gmb;
1993;col;grc;
1993;col;grd;
1993;col;grl;
1993;col;gtm;
1993;col;guf;
1993;col;guy;
1993;col;hkg;
1993;col;hnd;
1993;col;hrv;
1993;col;hti;
1993;col;hun;
1993;col;idn;
1993;col;ind;
1993;col;iot;
1993;col;irl;
1993;col;irn;
1993;col;irq;
1993;col;isl;
1993;col;isr;
1993;col;ita;
1993;col;jam;
1993;col;jor;
1993;col;jpn;
1993;col;ken;
1993;col;kir;
1993;col;kna;
1993;col;kor;
1993;col;kwt;
1993;col;lao;
1993;col;lbn;
1993;col;lbr;
1993;col;lby;
1993;col;lca;
1993;col;lka;
1993;col;ltu;
1993;col;lva;
1993;col;mac;
1993;col;mar;
1993;col;mdg;
1993;col;mex;
1993;col;mli;
1993;col;mlt;
1993;col;mmr;
1993;col;mng;
1993;col;mrt;
1993;col;msr;
1993;col;mtq;
1993;col;mus;
1993;col;mwi;
1993;col;mys;
1993;col;ncl;
1993;col;ner;
1993;col;nga;
1993;col;nic;
1993;col;niu;
1993;col;nld;
1993;col;nor;
1993;col;npl;
1993;col;nru;
1993;col;nzl;
1993;col;pak;
1993;col;pan;
1993;col;pcn;
1993;col;per;
1993;col;phl;
1993;col;png;
1993;col;pol;
1993;col;prk;
1993;col;prt;
1993;col;pry;
1993;col;pyf;
1993;col;qat;
1993;col;reu;
1993;col;rou;
1993;col;rus;
1993;col;rwa;
1993;col;sau;
1993;col;scg;
1993;col;sdn;
1993;col;sen;
1993;col;sgp;
1993;col;shn;
1993;col;slb;
1993;col;sle;
1993;col;slv;
1993;col;som;
1993;col;stp;
1993;col;sur;
1993;col;svk;
1993;col;svn;
1993;col;swe;
1993;col;syc;
1993;col;syr;
1993;col;tca;
1993;col;tgo;
1993;col;tha;
1993;col;tkl;
1993;col;tkm;
1993;col;ton;
1993;col;tto;
1993;col;tun;
1993;col;tur;
1993;col;tuv;
1993;col;uga;
1993;col;ukr;
1993;col;ury;
1993;col;usa;
1993;col;uzb;
1993;col;vct;
1993;col;ven;
1993;col;vgb;
1993;col;vnm;
1993;col;vut;
1993;col;wlf;
1993;col;wsm;
1993;col;yem;
1993;col;zaf;
1993;col;zmb;
1993;col;zwe;
1993;cri;abw;
1993;cri;alb;
1993;cri;ant;
1993;cri;are;
1993;cri;arg;
1993;cri;aus;
1993;cri;aut;
1993;cri;bel;
1993;cri;bgd;
1993;cri;bhs;
1993;cri;blz;
1993;cri;bol;
1993;cri;bra;
1993;cri;brb;
1993;cri;can;
1993;cri;che;
1993;cri;chl;
1993;cri;chn;
1993;cri;col;
1993;cri;cub;
1993;cri;cyp;
1993;cri;cze;
1993;cri;deu;
1993;cri;dma;
1993;cri;dnk;
1993;cri;dom;
1993;cri;dza;
1993;cri;ecu;
1993;cri;egy;
1993;cri;esp;
1993;cri;fin;
1993;cri;flk;
1993;cri;fra;
1993;cri;fro;
1993;cri;gab;
1993;cri;gbr;
1993;cri;gha;
1993;cri;glp;
1993;cri;gmb;
1993;cri;grc;
1993;cri;grd;
1993;cri;grl;
1993;cri;gtm;
1993;cri;guf;
1993;cri;hkg;
1993;cri;hnd;
1993;cri;hrv;
1993;cri;hun;
1993;cri;idn;
1993;cri;ind;
1993;cri;irl;
1993;cri;irn;
1993;cri;irq;
1993;cri;isl;
1993;cri;isr;
1993;cri;ita;
1993;cri;jam;
1993;cri;jor;
1993;cri;jpn;
1993;cri;ken;
1993;cri;khm;
1993;cri;kor;
1993;cri;kwt;
1993;cri;lca;
1993;cri;lka;
1993;cri;mac;
1993;cri;mar;
1993;cri;mex;
1993;cri;mlt;
1993;cri;moz;
1993;cri;mtq;
1993;cri;mwi;
1993;cri;mys;
1993;cri;nic;
1993;cri;nld;
1993;cri;nor;
1993;cri;nzl;
1993;cri;omn;
1993;cri;pak;
1993;cri;pan;
1993;cri;per;
1993;cri;phl;
1993;cri;pol;
1993;cri;prk;
1993;cri;prt;
1993;cri;pry;
1993;cri;qat;
1993;cri;rou;
1993;cri;rus;
1993;cri;sau;
1993;cri;scg;
1993;cri;sgp;
1993;cri;slv;
1993;cri;spm;
1993;cri;sur;
1993;cri;svn;
1993;cri;swe;
1993;cri;tha;
